zc..,alpha_c..,beita_c..,zb1..,alpha_b1..,zb2..,alpha_b2..,F1,F2,F3,F4,zc,zc.,zb1,zb1.,zb2,zb2.
1.345990658,-0.478452265,-0.06263794,0.80701226,-0.252700537,0.254150182,-0.007784315,7928.093262,7037.589844,7282.78418,5917.003906,5.008746624,-0.027714573,2.020292997,0.076791145,2.009192944,-0.004122405
1.362583995,-0.411316603,-0.042067237,0.518473744,-0.088814549,0.195900142,-0.088626422,7792.496582,6818.066895,7223.906738,6259.077148,5.008537292,-0.014150423,2.021095037,0.083168671,2.009162188,-0.002107344
1.384016752,-0.416751117,-0.026673075,2.080320597,0.199969471,1.226082921,0.135753721,8834.327148,7731.658691,7950.915527,7119.04834,5.00846386,-0.000479677,2.021958828,0.091889672,2.009157419,0.002678518
1.528103948,-0.33889091,-0.047528263,3.308637857,0.285882324,2.038299561,-0.144765913,10339.32031,9280.383789,8903.647461,8367.636719,5.008530617,0.014020575,2.023016691,0.121584609,2.00926733,0.020550761
1.658787608,-0.24094072,-0.056794096,1.642258763,0.486774743,1.233319521,-0.125236303,9962.204102,9049.740234,8874.317383,8654.619141,5.008749962,0.030027675,2.024376631,0.147814512,2.009564877,0.037706394
1.657186627,-0.129805565,-0.02191562,-0.815878987,0.675580084,0.060965613,-0.10518381,8228.426758,7548.235352,8182.134277,8254.543945,5.009133339,0.046724673,2.02589345,0.151753739,2.009982586,0.0439905
1.519347429,-0.008286822,0.051817231,-2.440776825,0.849076569,-0.55760026,-0.081105776,6099.255859,5733.616699,7329.709473,7660.85791,5.009681702,0.062692612,2.027337313,0.134538859,2.010411978,0.040943608
1.30345726,0.1203878,0.14075847,-2.940270424,1.001998067,-0.549419045,-0.054102503,4139.318359,4164.299316,6545.819336,7093.271484,5.010381222,0.076842375,2.028548479,0.106932744,2.010791779,0.035064459
1.060261846,0.252546102,0.223798871,-2.893831253,1.129083872,-0.341481566,-0.025259549,2354.493652,2837.282715,5740.098633,6452.962891,5.011210442,0.088671446,2.029470921,0.077624865,2.01111865,0.030638164
0.803348005,0.384149998,0.29172042,-2.923267841,1.225073814,-0.309328705,0.004338232,492.6302185,1488.894775,4722.09668,5541.939453,5.012145996,0.098002799,2.030102968,0.048744176,2.01140976,0.02758934
0.518974543,0.587612867,0.346211016,-3.908512831,16.45901489,-0.743247569,1.045084953,-2292.240723,-222.9059143,3248.196533,4142.786133,5.013161182,0.104649238,2.030439615,0.017732367,2.011667013,0.02345271
0.035919894,0.825686336,0.472712308,-8.315507889,1.099912167,-2.287909746,0.054451261,-8368.237305,-5310.495605,511.993866,1349.441895,5.014226437,0.10762915,2.030321836,-0.048501421,2.011829376,0.006453177
-0.547278643,0.897815347,0.606560588,-7.049707413,0.80300498,-1.793526411,0.056024559,-11378.08105,-7801.016113,-1419.736572,-765.3182983,5.015294552,0.10504137,2.029425144,-0.128812626,2.011781931,-0.015161984
-1.001495123,0.92511493,0.636277258,-3.187457561,0.505223453,-0.531957507,0.058963839,-11684.06738,-7717.516602,-2680.06958,-2286.865234,5.016308784,0.097150482,2.027848721,-0.180530339,2.011562347,-0.026781321
-1.264591932,0.908059359,0.547303855,0.014889417,0.193246871,0.227773607,0.060240522,-10839.4375,-6629.066406,-3783.795166,-3715.402344,5.017225266,0.085687391,2.025945902,-0.195090875,2.011284351,-0.027658086
-1.397905469,0.848413646,0.388419569,1.345020175,-0.123229988,0.202192992,0.060156297,-10068.02441,-5768.012695,-4990.844727,-5293.881348,5.018016338,0.072309539,2.024025679,-0.1869248,2.011021137,-0.02503166
-1.478653789,0.749554753,0.216719449,1.431956887,-0.434286118,-0.132847324,0.059076611,-9627.954102,-5395.620605,-6158.185547,-6860.152344,5.018667698,0.057905521,2.022227764,-0.172546715,2.010775089,-0.024688004
-1.534427881,0.616296649,0.064064071,1.410879254,-0.729982615,-0.249917582,0.057383005,-9128.075195,-5118.488281,-6981.016602,-8088.92627,5.019171715,0.042817801,2.020572186,-0.15859583,2.010518074,-0.026887713
-1.545596719,0.454691827,-0.065607876,1.900149703,-1.000372887,-0.000838516,0.055464268,-8129.589355,-4490.294922,-7268.861816,-8768.680664,5.019522667,0.027370598,2.019063234,-0.142482042,2.01023984,-0.028380184
-1.407892346,0.070874065,-0.228999928,6.379045486,-1.261554003,1.257365227,0.037010718,-3363.534668,-1131.525391,-6370.391113,-8258.866211,5.019720554,0.012367218,2.017790794,-0.103556618,2.009973288,-0.022600148
-1.059239745,-0.105591297,-0.451424271,7.376611233,-1.034364462,1.475144744,0.078900449,262.8241272,1879.506348,-5377.313477,-7490.383301,5.019779205,-4.76142E-05,2.017110825,-0.030882375,2.009819508,-0.007837889
-0.70879215,-0.257329524,-0.598677576,4.927410603,-0.940042496,0.813844144,0.099764921,1495.683228,2537.394043,-4604.177734,-6858.12207,5.019731998,-0.008829029,2.01713562,0.03203854,2.009804726,0.003853617
-0.458586395,-0.382222861,-0.621235788,2.128053904,-0.81984359,0.299357653,0.119031273,1460.376831,1969.420776,-3727.767822,-6037.816406,5.019613266,-0.014584928,2.017650366,0.066615216,2.009873152,0.009020503
-0.285823047,-0.477053523,-0.548981965,0.762286305,-0.677752852,0.375430465,0.135766864,1441.567871,1475.936523,-2508.042236,-4790.439941,5.019447803,-0.018273473,2.018392801,0.079776958,2.009977341,0.011965937
-0.12414217,-0.540101528,-0.439090818,0.767124474,-0.519038737,0.798292875,0.148798168,1972.394897,1602.819092,-1012.738831,-3188.368896,5.019253254,-0.02033606,2.019225121,0.0867045,2.010122776,0.017750476
0.063667424,-0.571088731,-0.332746506,1.184372783,-0.349005103,1.124414444,0.156919122,2847.831299,2154.361328,502.3822937,-1495.375122,5.019046783,-0.020660499,2.020138025,0.096520834,2.010346651,0.027567521
0.268726557,-0.5710724,-0.24210009,1.243141055,-0.172979355,1.142983675,0.158900082,3620.942139,2689.623047,1821.324707,61.55698395,5.018846989,-0.019000627,2.021165609,0.109078243,2.010680199,0.039138637
0.45035708,-0.450851649,-0.152225867,-0.178123891,-0.171342283,0.828568637,-0.164493948,3279.396729,2344.450439,2673.751465,1449.633057,5.018673897,-0.015352685,2.022307873,0.117266364,2.011125088,0.049384795
0.538044631,-0.397010893,-0.019138139,-1.600307822,0.120782018,0.569342375,0.045045681,2321.080811,1327.643311,3379.99707,2501.008301,5.018544674,-0.010349927,2.023438931,0.106759325,2.011654377,0.05607561
0.586886764,-0.3409262,0.103357404,-1.237814784,0.233701631,0.629717886,-0.060647666,2252.584961,1240.278564,4065.123047,3468.922852,5.018468857,-0.004723538,2.024427891,0.091586187,2.012243986,0.061918605
0.65179044,-0.280298293,0.173445746,-0.246669576,0.340189964,0.726610363,-0.162114725,2831.772949,1861.707275,4636.792969,4284.305664,5.018452168,0.001449317,2.025298834,0.084156387,2.012896776,0.068786167
0.736896932,-0.218015358,0.191282734,0.369594961,0.435020149,0.642770946,-0.260567784,3488.517822,2620.079346,4995.015137,4834.63623,5.018500805,0.008385537,2.026141167,0.085268028,2.013620138,0.075797215
0.815947235,-0.156713232,0.179671019,0.342821956,0.515843689,0.39065358,-0.352303416,3836.980957,3127.047607,5123.51416,5093.758301,5.018622875,0.016165864,2.027014017,0.089259557,2.014406443,0.081044465
0.864248812,-0.098620653,0.160920247,-0.04373239,0.580319762,0.110521644,-0.433617592,3826.04248,3328.050781,5085.025391,5117.335449,5.018826008,0.024595866,2.027917862,0.090870149,2.015231371,0.083518468
0.874359667,-0.045533549,0.145267487,-0.413525134,0.626123965,-0.095120199,-0.500789821,3597.730225,3360.601807,4950.09375,4971.955566,5.019115448,0.033316981,2.028817177,0.088467434,2.01606822,0.083525397
0.853861928,-0.003480006,0.131867766,-0.406168699,4.361525059,-0.074933462,-4.752914906,3252.188721,3634.908691,5022.16748,4603.17334,5.019492149,0.041973289,2.029677629,0.083508998,2.016896486,0.08205612
0.87200278,0.025800183,0.110222422,0.704783857,0.519781053,0.737453401,-0.428278834,3796.964355,4783.407227,5719.777344,4858.326172,5.019954681,0.050555374,2.03051877,0.086354651,2.017733574,0.086574376
0.896413803,0.059842948,0.082212284,0.208893567,0.342291057,0.14714615,-0.256168485,3537.418457,4933.70459,5487.456543,4373.494629,5.020504475,0.059434194,2.031413794,0.091915704,2.018630028,0.091838814
0.839438736,0.087955609,0.05697548,-1.019661069,0.162404522,-1.029666543,-0.08361429,2471.275391,4197.318359,4491.394043,3180.302734,5.02114296,0.068193711,2.032322884,0.08799161,2.01953578,0.087488391
0.680093586,0.110032536,0.03843914,-2.016380072,-0.02173811,-1.942828655,0.092565931,1041.121582,3025.128662,3151.578857,1686.684814,5.021864414,0.075862639,2.033132553,0.072399259,2.020341396,0.072227702
0.447740376,0.126178667,0.025786061,-2.431768656,-0.203378767,-2.318653584,0.26586926,-393.2763672,1764.018921,1762.859253,200.8573608,5.02265358,0.081541963,2.033746481,0.049740031,2.020958185,0.050548103
0.179371551,0.136665806,0.016377989,-2.468673706,-0.375899464,-2.371295691,0.42994523,-1752.714111,483.2212219,364.0064392,-1227.153687,5.023486614,0.084694877,2.034120798,0.025088184,2.021346331,0.026983034
-0.106835775,0.141904548,0.008235754,-2.466753244,-0.532678187,-2.411941767,0.578438461,-3135.19751,-921.8352051,-1151.135498,-2695.002197,5.024337769,0.085069589,2.03424859,0.000479798,2.02149725,0.003142275
-0.411008656,0.142415956,0.000851456,-2.592630386,-0.667093813,-2.575213194,0.704992473,-4635.055176,-2548.233154,-2866.504395,-4281.412598,5.025177956,0.082496256,2.034128428,-0.024713805,2.021405697,-0.021702772
-0.825205505,0.136943981,-0.005756704,-5.400050163,-0.782330811,-5.425233364,0.812660098,-7775.16748,-6811.656738,-7200.964355,-7518.147461,5.025976181,0.076531425,2.033716679,-0.063041218,2.021024227,-0.060069412
-1.46104157,0.129217863,-0.011598606,-5.31865263,-0.450545818,-5.343948841,0.478568673,-10656.61719,-10125.55859,-10548.53613,-10469.87598,5.026755333,0.063974246,2.032677412,-0.125760287,2.020015717,-0.123111814
-1.937024117,0.119620413,-0.014191062,-2.848018408,-0.263642073,-2.844638586,0.289036006,-11379.99023,-11201.07031,-11607.43164,-11221.90625,5.027312756,0.046840683,2.031193018,-0.167264208,2.018557072,-0.164733708
-2.210215569,0.108240478,-0.014183718,-0.571783006,-0.065524757,-0.540636063,0.089362144,-11252.04492,-11377.26465,-11740.3418,-11104.35547,5.027678967,0.025952358,2.029421329,-0.1835538,2.016811371,-0.180842608
-2.323843241,0.095720582,-0.012448713,0.42043367,0.137157679,0.465782762,-0.113707967,-11130.01855,-11492.86719,-11802.66113,-10988.10059,5.027825832,0.003192978,2.027579546,-0.183310807,2.014998674,-0.180206046
-2.359057903,0.082664691,-0.009940124,0.471482873,0.337012529,0.51988703,-0.312700152,-11213.85547,-11731.65137,-11986.57422,-11078.64941,5.027740479,-0.020257762,2.025770426,-0.178455859,2.013222694,-0.174876958
-2.356346846,0.069627307,-0.00722415,0.416832894,0.526639879,0.465959638,-0.500139475,-11214.80859,-11791.8252,-11991.4043,-11085.75195,5.027420044,-0.043862473,2.024007559,-0.174203843,2.011498213,-0.170138821
-2.305084467,0.057105571,-0.004440109,0.750274956,0.69863677,0.804771781,-0.668553889,-10794.45898,-11325.61816,-11467.6875,-10666.9502,5.026864052,-0.067218259,2.022290468,-0.168712884,2.009824276,-0.164134786
-2.159887314,0.031321824,-0.003202725,3.326767683,1.749987841,3.243431091,-1.815805674,-8961.394531,-8669.496094,-8823.879883,-8962.998047,5.026167393,-0.087458491,2.02081728,-0.154827952,2.008394241,-0.150056377
-1.715699434,0.020516049,-0.008921263,5.407676697,0.681905389,5.224359035,-0.614612997,-5708.851563,-4967.07373,-5203.822754,-5847.835938,5.025191307,-0.107008204,2.019489527,-0.107413709,2.007106781,-0.104237176
-1.206305861,0.015045785,-0.011883189,3.807344913,0.553906679,3.782710552,-0.456715494,-4289.330078,-3191.035156,-3346.143311,-4372.760254,5.024044514,-0.121569589,2.018667459,-0.059491601,2.006309509,-0.057489064
-0.821637213,0.013419141,-0.005839552,1.257423043,0.41325447,1.471600294,-0.288127363,-4074.102783,-2631.060791,-2587.183838,-3966.244385,5.02277565,-0.131586984,2.018217564,-0.034462284,2.005882502,-0.031505652
-0.574228883,0.015367196,0.007799197,-0.197201446,0.260270417,0.19289808,-0.109773576,-3909.531738,-2147.611816,-1883.41272,-3572.204346,5.02142334,-0.138488039,2.01790452,-0.03034262,2.005613327,-0.024286067
-0.382142574,0.020435438,0.024024121,-0.278959692,0.100297853,0.182372868,0.071689546,-3201.203369,-1162.291748,-724.0784302,-2666.020508,5.020013332,-0.143260971,2.017585754,-0.033529557,2.005376101,-0.02314193
-0.177888811,0.027996058,0.038504917,0.187388286,-0.061303373,0.648837268,0.249582246,-2077.192627,182.2525635,731.3018799,-1395.602295,5.018565178,-0.146081731,2.017244339,-0.034030713,2.005161762,-0.018995574
0.045983419,0.037272029,0.049426828,0.387732118,-0.219174072,0.829248548,0.417223364,-965.8297729,1445.075928,2057.676025,-177.0552216,5.017098904,-0.146746352,2.016918659,-0.030772403,2.005009413,-0.011222547
0.253829211,0.068816021,0.057712868,-0.254279941,-2.917095423,0.32318911,5.376158237,-276.0112305,1989.301514,2638.652832,787.1589355,5.015637875,-0.145212233,2.016626358,-0.028468581,2.004934549,-0.004393844
0.31483224,0.125414506,0.091064394,-2.932533264,-0.409592122,-1.42092371,0.52536124,-1600.663696,450.6240845,1870.690674,393.9255371,5.014200211,-0.142223552,2.016269684,-0.046936676,2.004868984,-0.011354762
0.27301687,0.12325763,0.128474116,-2.56198287,-0.419734091,-1.357113361,0.421710074,-1661.986816,230.4470367,1793.450195,480.2701416,5.012793064,-0.139271855,2.015650272,-0.076327063,2.00467968,-0.026390761
0.271522343,0.109852381,0.13151677,-0.721272171,-0.422406733,-0.441365719,0.313730985,-498.4134216,1211.601074,2284.267822,1090.224365,5.011413574,-0.136611417,2.014789104,-0.093070649,2.004362822,-0.03553671
0.351598114,0.08575847,0.095489316,0.781559944,-0.412308842,0.20967333,0.195617527,1053.185547,2550.826416,2857.351563,1761.998291,5.010062218,-0.133549795,2.013851881,-0.092055127,2.003999233,-0.03622384
0.473440051,0.052050151,0.037638843,1.241882324,-0.390178591,0.214435115,0.072540648,2301.878418,3567.980713,3172.180176,2149.40918,5.008746147,-0.129433632,2.01298213,-0.081168279,2.003649712,-0.033657365
0.583712637,0.010338816,-0.021969257,0.99697274,-0.356634796,-0.142112523,-0.05048167,3090.162354,4117.24707,3224.942871,2244.568604,5.00747776,-0.124124832,2.012229919,-0.069690444,2.003318071,-0.0332001
0.659902394,-0.037288036,-0.072070211,0.685757339,-0.312293947,-0.430600852,-0.16842103,3627.581543,4420.338867,3208.273193,2237.795166,5.006267071,-0.117881104,2.011576653,-0.06142297,2.002973318,-0.036234602
0.71154958,-0.088332355,-0.111105375,0.661585331,-0.257770061,-0.459090859,-0.276246637,4155.616211,4731.030762,3288.968262,2295.38208,5.005122185,-0.111012816,2.01099515,-0.054935917,2.002587795,-0.040880743
0.797331095,-0.300317258,-0.179986998,3.140379429,-0.209048182,-0.223804146,-0.387718201,6560.727051,6729.619141,3842.720459,2264.57251,5.004048824,-0.103559196,2.010509253,-0.037490025,2.002159357,-0.044384241
0.968865633,-0.335313439,-0.304807931,3.310600281,-0.005054221,-0.162069783,-0.200546861,8121.352539,8185.966797,4213.142578,2571.115723,5.002961159,-0.093852617,2.010308027,0.001165142,2.001660347,-0.046253178
1.079051375,-0.336410254,-0.350478292,1.333481908,0.138742924,-0.230196863,-0.109874703,7701.541016,7760.70166,4520.053223,2878.449219,5.002073288,-0.083548501,2.010454655,0.025104145,2.001188517,-0.048232999
1.097178102,-0.31012857,-0.299572855,-0.692335665,0.279637367,-0.174816251,-0.012441369,6331.550781,6467.827637,4847.248047,3252.733643,5.001292229,-0.072597884,2.010734558,0.027775833,2.000694752,-0.050404809
1.042666197,-0.257841349,-0.183544278,-1.742950439,0.41308257,0.047422521,0.088199921,4849.554688,5141.856934,5177.803711,3674.002686,5.000620365,-0.061858635,2.010955334,0.014762994,2.00018549,-0.051129647
0.954851627,-0.182158023,-0.050228167,-1.913413763,0.534251213,0.294543952,0.18795976,3606.776367,4126.987305,5413.436035,4038.674805,5.000052929,-0.051857907,2.011010408,-0.00398116,1.999681115,-0.049370825
0.856484234,-0.086808905,0.068799615,-1.799089074,0.638299227,0.422222435,0.282731712,2508.906982,3318.690186,5445.98584,4231.200195,4.999580383,-0.042795554,2.010876894,-0.02253836,1.999204874,-0.04566741
0.747074068,0.023495402,0.165670499,-1.851753354,0.720374107,0.40877375,0.36840111,1329.401001,2477.311035,5230.458008,4197.45752,4.999193192,-0.034765515,2.010561705,-0.040585168,1.998769522,-0.041427054
0.614003718,0.365434259,0.260062844,-4.201432705,1.732322216,0.52166605,1.009302616,-1643.502075,495.9969482,4780.627441,4290.996094,4.998908997,-0.028577471,2.010110855,-0.063114449,1.998412967,-0.037633307
0.343279481,0.494499058,0.467798978,-6.108419418,0.540358424,0.708187282,0.345085412,-5284.760742,-2673.763428,4361.021973,4073.637207,4.998649597,-0.023721656,2.009218216,-0.118448041,1.998066664,-0.031326465
0.061356269,0.563517272,0.628630817,-4.244372368,0.320387661,0.682259381,0.257628679,-6422.299316,-3549.238037,3616.978027,3396.936768,4.99842453,-0.021739708,2.007750511,-0.172172889,1.997789264,-0.02418999
-0.135876596,0.591953397,0.641554117,-1.230751634,0.093721151,0.405276924,0.164486051,-5752.625,-2738.220459,2527.144043,2299.399414,4.998206615,-0.022190705,2.005869389,-0.199430048,1.997577667,-0.01856737
-0.242068186,0.579356909,0.520456135,0.869462907,-0.137499616,-0.038122118,0.065837972,-4518.666504,-1486.965454,1233.116333,928.2798462,4.997975349,-0.024136653,2.003855228,-0.200137809,1.997404814,-0.016676432
-0.298548937,0.527116597,0.336114466,1.592884302,-0.364991099,-0.438904375,-0.034651045,-3506.628662,-582.5498047,-36.46844864,-480.3010864,4.997721195,-0.0268609,2.001914501,-0.186931655,1.997228622,-0.019177321
-0.33972767,0.438446403,0.152163938,1.578957319,-0.580412328,-0.627659202,-0.133268446,-2791.176514,-95.16584778,-1076.134888,-1710.15625,4.997436523,-0.030058039,2.000125885,-0.170844436,1.997010708,-0.024700977
-0.370395929,0.318204284,-0.003952894,1.602816701,-0.775400102,-0.595113158,-0.226279914,-2065.365723,291.7083435,-1789.83728,-2651.884033,4.997118473,-0.033621155,1.998495579,-0.155168489,1.996732235,-0.030948902
-0.37475422,0.061900821,-0.136530578,2.502668858,-18.15546227,-0.600846112,-6.45499897,-453.5717773,882.5770264,-2176.865479,-3496.421875,4.996763706,-0.037377402,1.997029543,-0.137159973,1.996395111,-0.036334917
-0.256448805,-0.290165573,-0.404564321,6.296274185,-0.817554653,-1.407267094,-0.297613025,4080.004883,4422.303711,-3072.306885,-4760.938477,4.996331215,-0.040985331,1.995776415,-0.083846547,1.995936275,-0.048542809
-0.082740538,-0.414050013,-0.65218848,5.479473591,-0.598948658,-1.135325432,-0.238491908,5784.199219,5652.811035,-3075.831543,-4893.137695,4.995911598,-0.042683866,1.99525094,-0.022549633,1.995382071,-0.06185839
